GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US06111005204,06111005204,"Census Tract 52.04, Ventura County, California","$2,000+",$***
1400000US06111005303,06111005303,"Census Tract 53.03, Ventura County, California","$2,000+",$***
1400000US06111005305,06111005305,"Census Tract 53.05, Ventura County, California","$2,000+",$***
1400000US06111005306,06111005306,"Census Tract 53.06, Ventura County, California","$2,000+",$***
1400000US06111005401,06111005401,"Census Tract 54.01, Ventura County, California","$2,000+",$***
1400000US06111005404,06111005404,"Census Tract 54.04, Ventura County, California","$2,000+",$***
1400000US06111005503,06111005503,"Census Tract 55.03, Ventura County, California","$2,000+",$***
1400000US06111005801,06111005801,"Census Tract 58.01, Ventura County, California","$2,000+",$***
1400000US06111005802,06111005802,"Census Tract 58.02, Ventura County, California","$2,000+",$***
1400000US06111005901,06111005901,"Census Tract 59.01, Ventura County, California","$2,000+",$***
1400000US06111005908,06111005908,"Census Tract 59.08, Ventura County, California","$2,000+",$***
1400000US06111005910,06111005910,"Census Tract 59.10, Ventura County, California","$2,000+",$***
1400000US06111005911,06111005911,"Census Tract 59.11, Ventura County, California","$2,000+",$***
1400000US06111006000,06111006000,"Census Tract 60, Ventura County, California","$2,000+",$***
1400000US06111006200,06111006200,"Census Tract 62, Ventura County, California","$2,000+",$***
1400000US06111006301,06111006301,"Census Tract 63.01, Ventura County, California","$2,000+",$***
1400000US06111006400,06111006400,"Census Tract 64, Ventura County, California","$2,000+",$***
1400000US06111006600,06111006600,"Census Tract 66, Ventura County, California","$2,000+",$***
1400000US06111006800,06111006800,"Census Tract 68, Ventura County, California","$2,000+",$***
1400000US06111007201,06111007201,"Census Tract 72.01, Ventura County, California","$2,000+",$***
1400000US06111007300,06111007300,"Census Tract 73, Ventura County, California","$2,000+",$***
1400000US06111007402,06111007402,"Census Tract 74.02, Ventura County, California","$2,000+",$***
1400000US06111007403,06111007403,"Census Tract 74.03, Ventura County, California","$2,000+",$***
1400000US06111007405,06111007405,"Census Tract 74.05, Ventura County, California","$2,000+",$***
1400000US06111007506,06111007506,"Census Tract 75.06, Ventura County, California","$2,000+",$***
1400000US06111007507,06111007507,"Census Tract 75.07, Ventura County, California","$2,000+",$***
1400000US06111007508,06111007508,"Census Tract 75.08, Ventura County, California","$2,000+",$***
1400000US06111007510,06111007510,"Census Tract 75.10, Ventura County, California","$2,000+",$***
1400000US06111007513,06111007513,"Census Tract 75.13, Ventura County, California",$-,$**
1400000US06111007609,06111007609,"Census Tract 76.09, Ventura County, California","$2,000+",$***
1400000US06111007610,06111007610,"Census Tract 76.10, Ventura County, California","$2,000+",$***
1400000US06111007903,06111007903,"Census Tract 79.03, Ventura County, California","$2,000+",$***
1400000US06111007904,06111007904,"Census Tract 79.04, Ventura County, California","$2,000+",$***
1400000US06111008001,06111008001,"Census Tract 80.01, Ventura County, California","$2,000+",$***
1400000US06111008004,06111008004,"Census Tract 80.04, Ventura County, California","$2,000+",$***
1400000US06111008202,06111008202,"Census Tract 82.02, Ventura County, California","$2,000+",$***
1400000US06111008305,06111008305,"Census Tract 83.05, Ventura County, California","$2,000+",$***
1400000US06111008402,06111008402,"Census Tract 84.02, Ventura County, California","$2,000+",$***
1400000US06111008900,06111008900,"Census Tract 89, Ventura County, California","$2,000+",$***
1400000US06111980000,06111980000,"Census Tract 9800, Ventura County, California",$-,$**
1400000US06111990100,06111990100,"Census Tract 9901, Ventura County, California",$-,$**
1400000US06113010402,06113010402,"Census Tract 104.02, Yolo County, California","$2,000+",$***
